2030,1836917,[1146*5],,,
1750,1412842,[1146*5],,,
1310,446779,[1146*5],,,
1990,1795227,[1146*5],,,
2120,1933225,[1146*5],,,
2200,2000363,[1146*5],,,
2100,1909425,[1146*5],,,
1910,1685612,[1146*5],,,
2080,1885462,[1146*5],,,
2120,1933113,[1146*5],,,
2160,1954527,[1146*5],,,
2060,1871776,[1146*5],,,
2030,1830106,[1146*5],,,
1700,1365272,[1146*5],,,
2240,2044335,[1146*5],,,
2000,1816751,[1146*5],,,
2170,1960154,[1146*5],,,
1680,1294341,[1146*5],,,
1990,1798365,[1146*5],,,
2020,1824543,[1146*5],,,
2170,1969019,[1146*5],,,
2050,1848147,[1146*5],,,
2180,1977552,[1146*5],,,
1870,1617198,[1146*5],,,
1990,1796910,[1146*5],,,
2020,1831239,[1146*5],,,
1680,1293801,[1146*5],,,
1910,1679394,[1146*5],,,
1610,1600268,[1146*5],,,
2180,1993631,[1146*5],,,
2210,2002236,[1146*5],,,
1910,1682925,[1146*5],,,
1980,1787266,[1146*5],,,
2060,1859370,[1146*5],,,
1580,882506,[1146*5],,,
2170,1975687,[1146*5],,,
2200,2009431,[1146*5],,,
2060,1872590,[1146*5],,,
2250,2042056,[1146*5],,,
2100,1913712,[1146*5],,,
2050,1851204,[1146*5],,,
2080,1886683,[1146*5],,,
1990,1800625,[1146*5],,,
2050,1839558,[1146*5],,,
1570,847947,[1146*5],,,
1670,1249323,[1146*5],,,
2090,1898628,[1146*5],,,
1940,1756242,[1146*5],,,
1910,1692171,[1146*5],,,
2040,1857294,[1146*5],,,
1440,758192,[1146*5],,,
2240,2035361,[1146*5],,,
2160,1961552,[1146*5],,,
2000,1820793,[1146*5],,,
2020,1823334,[1146*5],,,
1440,719387,[1146*5],,,
1740,1403555,[1146*5],,,
1930,1739533,[1146*5],,,
1350,509060,[1146*5],,,
1770,1446634,[1146*5],,,
1560,1520931,[1146*5],,,
2180,1995612,[1146*5],,,
2200,2001461,[1146*5],,,
2080,1885102,[1146*5],,,
2000,1898596,[1146*5],,,
1870,1615474,[1146*5],,,
2100,1902416,[1146*5],,,
2050,1848922,[1146*5],,,
2240,2045302,[1146*5],,,
1310,443635,[1146*5],,,
2170,1964026,[1146*5],,,
1940,1754179,[1146*5],,,
1600,982279,[1146*5],,,
2140,1946892,[1146*5],,,
1350,505273,[1146*5],,,
1680,1287839,[1146*5],,,
1350,492652,[1146*5],,,
1870,1605445,[1146*5],,,
1910,1675218,[1146*5],,,
2060,1873313,[1146*5],,,
1390,636444,[1146*5],,,
1580,2041291,[1146*5],,,
2020,1828155,[1146*5],,,
1990,1871305,[1146*5],,,
1860,1597253,[1146*5],,,
1920,1721643,[1146*5],,,
2180,1987968,[1146*5],,,
1510,745142,[1146*5],,,
2020,1828918,[1146*5],,,
1630,1098397,[1146*5],,,
1790,1484631,[1146*5],,,
1800,1498739,[1146*5],,,
2050,1840026,[1146*5],,,
2240,2039973,[1146*5],,,
1680,1274516,[1146*5],,,
1730,1387146,[1146*5],,,
2160,1972397,[1146*5],,,
2190,1984014,[1146*5],,,
1550,806787,[1146*5],,,
2020,1823806,[1146*5],,,
1440,1390714,[1146*5],,,
1270,309817,[1146*5],,,
1960,1772783,[1146*5],,,
1620,1056761,[1146*5],,,
1310,437228,[1146*5],,,
1930,1738316,[1146*5],,,
1910,1680956,[1146*5],,,
2000,1812926,[1146*5],,,
1310,539126,[1146*5],,,
1640,1117991,[1146*5],,,
1950,1763315,[1146*5],,,
1690,1338336,[1146*5],,,
2080,1888882,[1146*5],,,
1270,286780,[1146*5],,,
1970,1778408,[1146*5],,,
1910,1686142,[1146*5],,,
1910,1691320,[1146*5],,,
2040,1856006,[1146*5],,,
1930,1742859,[1146*5],,,
2220,2015227,[1146*5],,,
2010,1805816,[1146*5],,,
2060,1875424,[1146*5],,,
2040,1851736,[1146*5],,,
2180,1993857,[1146*5],,,
1270,242251,[1146*5],,,
1910,1667050,[1146*5],,,
1420,698459,[1146*5],,,
2000,1816212,[1146*5],,,
1510,765217,[1146*5],,,
2030,1834053,[1146*5],,,
2140,1947586,[1146*5],,,
1940,1754098,[1146*5],,,
2170,1955906,[1146*5],,,
2070,1872435,[1146*5],,,
2220,2026670,[1146*5],,,
1950,1758751,[1146*5],,,
2210,2001601,[1146*5],,,
1660,1216548,[1146*5],,,
1650,1182870,[1146*5],,,
1630,1087822,[1146*5],,,
1310,444288,[1146*5],,,
1920,1725642,[1146*5],,,
1740,1400398,[1146*5],,,
1950,1765872,[1146*5],,,
1910,1704982,[1146*5],,,
1800,1506342,[1146*5],,,
1970,1784451,[1146*5],,,
1910,1700528,[1146*5],,,
1910,1680680,[1146*5],,,
1970,1776214,[1146*5],,,
2070,1873423,[1146*5],,,
2140,1947537,[1146*5],,,
2220,2014906,[1146*5],,,
1910,1692708,[1146*5],,,
1460,726172,[1146*5],,,
2150,1935351,[1146*5],,,
1510,739341,[1146*5],,,
1620,1033409,[1146*5],,,
2100,1911784,[1146*5],,,
2000,1815944,[1146*5],,,
1910,1699803,[1146*5],,,
2120,1922840,[1146*5],,,
1560,817712,[1146*5],,,
2240,2034771,[1146*5],,,
1630,1097815,[1146*5],,,
2040,1858566,[1146*5],,,
2240,2038872,[1146*5],,,
2150,1941768,[1146*5],,,
2100,1908872,[1146*5],,,
1460,722648,[1146*5],,,
2030,1832303,[1146*5],,,
1170,59624,[1146*5],,,
2140,1953238,[1146*5],,,
2220,2025452,[1146*5],,,
2150,1945435,[1146*5],,,
1600,962136,[1146*5],,,
1580,876122,[1146*5],,,
1990,1795782,[1146*5],,,
2020,1818750,[1146*5],,,
1780,1471395,[1146*5],,,
1880,1619578,[1146*5],,,
2160,1973176,[1146*5],,,
2130,1925269,[1146*5],,,
1600,970294,[1146*5],,,
1640,1110731,[1146*5],,,
1940,1748742,[1146*5],,,
2160,1957464,[1146*5],,,
2170,1961304,[1146*5],,,
1910,1696224,[1146*5],,,
1600,972102,[1146*5],,,
2090,1891725,[1146*5],,,
2110,1908894,[1146*5],,,
1770,1443537,[1146*5],,,
1960,1768712,[1146*5],,,
1600,980666,[1146*5],,,
1600,970257,[1146*5],,,
1620,1035861,[1146*5],,,
1910,1665314,[1146*5],,,
2250,2035410,[1146*5],,,
1980,1785936,[1146*5],,,
2190,1982131,[1146*5],,,
2250,2042558,[1146*5],,,
2240,2045382,[1146*5],,,
2020,1831818,[1146*5],,,
2050,1852583,[1146*5],,,
2020,1827340,[1146*5],,,
1350,1819150,[1146*5],,,
1620,1032906,[1146*5],,,
1970,1776059,[1146*5],,,
2020,1822560,[1146*5],,,
2050,1840854,[1146*5],,,
2070,1869583,[1146*5],,,
2240,2039501,[1146*5],,,
2150,1936950,[1146*5],,,
1980,1785190,[1146*5],,,
2180,1991201,[1146*5],,,
2240,2041396,[1146*5],,,
2020,1828080,[1146*5],,,
1580,902181,[1146*5],,,
2050,1846925,[1146*5],,,
1540,797200,[1146*5],,,
2140,1947289,[1146*5],,,
1890,1640143,[1146*5],,,
1650,1175372,[1146*5],,,
1760,1428272,[1146*5],,,
2060,1866792,[1146*5],,,
1980,1786846,[1146*5],,,
1690,1306230,[1146*5],,,
1970,1774490,[1146*5],,,
2250,2048104,[1146*5],,,
1390,636561,[1146*5],,,
1990,1797063,[1146*5],,,
2180,2039602,[1146*5],,,
1170,376937,[1146*5],,,
2150,1954020,[1146*5],,,
2240,2041374,[1146*5],,,
2140,1951088,[1146*5],,,
2160,1959043,[1146*5],,,
2150,1951673,[1146*5],,,
2060,1863804,[1146*5],,,
1420,698438,[1146*5],,,
1920,1724566,[1146*5],,,
1350,545453,[1146*5],,,
1530,787357,[1146*5],,,
2140,1937294,[1146*5],,,
2180,1982616,[1146*5],,,
1930,1730009,[1146*5],,,
1800,1503753,[1146*5],,,
2120,1927128,[1146*5],,,
2250,2043706,[1146*5],,,
1910,1664433,[1146*5],,,
2040,1839927,[1146*5],,,
2170,1968355,[1146*5],,,
2130,1926570,[1146*5],,,
2040,1854202,[1146*5],,,
1940,1754826,[1146*5],,,
1860,1597706,[1146*5],,,
1740,1402680,[1146*5],,,
2020,1824386,[1146*5],,,
1890,1637075,[1146*5],,,
1350,482182,[1146*5],,,
2080,1880396,[1146*5],,,
2170,1962460,[1146*5],,,
1870,1617929,[1146*5],,,
2020,1821314,[1146*5],,,
2000,1816640,[1146*5],,,
1970,1774108,[1146*5],,,
1870,1617462,[1146*5],,,
2170,1954916,[1146*5],,,
2150,1943170,[1146*5],,,
2190,1992310,[1146*5],,,
1640,1119318,[1146*5],,,
2160,1967368,[1146*5],,,
1390,628828,[1146*5],,,
2150,1952433,[1146*5],,,
2140,1937090,[1146*5],,,
1800,1499583,[1146*5],,,
2120,1921219,[1146*5],,,
2050,1848346,[1146*5],,,
2040,1855268,[1146*5],,,
1660,1206373,[1146*5],,,
1400,675986,[1146*5],,,
2030,1829810,[1146*5],,,
1910,1689844,[1146*5],,,
1590,932778,[1146*5],,,
1960,1770972,[1146*5],,,
1980,1789915,[1146*5],,,
2230,2020979,[1146*5],,,
2250,2042951,[1146*5],,,
1870,1611682,[1146*5],,,
2130,1918229,[1146*5],,,
1910,1693415,[1146*5],,,
2120,1931983,[1146*5],,,
2060,1859846,[1146*5],,,
1510,746359,[1146*5],,,
1910,1677375,[1146*5],,,
1870,1608434,[1146*5],,,
1970,1780523,[1146*5],,,
1440,708303,[1146*5],,,
1990,1800478,[1146*5],,,
1590,922164,[1146*5],,,
2100,1907966,[1146*5],,,
1390,608621,[1146*5],,,
2250,2032459,[1146*5],,,
1600,976006,[1146*5],,,
2050,1852792,[1146*5],,,
1510,761063,[1146*5],,,
2220,2016881,[1146*5],,,
2220,2028990,[1146*5],,,
2020,1819462,[1146*5],,,
2100,1904974,[1146*5],,,
1990,1798679,[1146*5],,,
2180,1977126,[1146*5],,,
2100,1902862,[1146*5],,,
2140,1953058,[1146*5],,,
1970,1781473,[1146*5],,,
2240,2033955,[1146*5],,,
2240,2036089,[1146*5],,,
2020,1837528,[1146*5],,,
2200,2004478,[1146*5],,,
2050,1838359,[1146*5],,,
1440,702219,[1146*5],,,
2200,1997361,[1146*5],,,
1610,1122682,[1146*5],,,
1780,1462714,[1146*5],,,
2100,1907244,[1146*5],,,
2210,2012258,[1146*5],,,
2100,1911423,[1146*5],,,
2140,1950516,[1146*5],,,
1770,1444940,[1146*5],,,
2240,2037755,[1146*5],,,
2000,1808473,[1146*5],,,
2140,1949425,[1146*5],,,
1580,900043,[1146*5],,,
2220,2014321,[1146*5],,,
2240,2043365,[1146*5],,,
1670,1234131,[1146*5],,,
2050,1839401,[1146*5],,,
1270,251902,[1146*5],,,
1900,1657269,[1146*5],,,
1820,1524971,[1146*5],,,
2200,2006923,[1146*5],,,
1390,634557,[1146*5],,,
2160,1958482,[1146*5],,,
2240,2038151,[1146*5],,,
1910,1674322,[1146*5],,,
1990,1797937,[1146*5],,,
1910,1701892,[1146*5],,,
1910,1704045,[1146*5],,,
1400,676408,[1146*5],,,
1580,893255,[1146*5],,,
2020,1820494,[1146*5],,,
1750,1408558,[1146*5],,,
2030,1818559,[1146*5],,,
2100,1903338,[1146*5],,,
2220,2013054,[1146*5],,,
1310,435202,[1146*5],,,
1510,746885,[1146*5],,,
2180,1988219,[1146*5],,,
1390,647299,[1146*5],,,
2240,2037117,[1146*5],,,
2060,1989179,[1146*5],,,
2170,1966857,[1146*5],,,
1960,1769700,[1146*5],,,
1590,932769,[1146*5],,,
2240,2041228,[1146*5],,,
1910,1691506,[1146*5],,,
2180,1981474,[1146*5],,,
1440,709612,[1146*5],,,
2140,1935894,[1146*5],,,
1910,1680617,[1146*5],,,
1680,1267258,[1146*5],,,
2220,2018205,[1146*5],,,
2220,2026111,[1146*5],,,
2050,1858667,[1146*5],,,
2180,1982516,[1146*5],,,
1650,1184984,[1146*5],,,
1900,1651527,[1146*5],,,
1910,1674905,[1146*5],,,
1900,1657975,[1146*5],,,
1510,749587,[1146*5],,,
2070,1868220,[1146*5],,,
2080,1878216,[1146*5],,,
1350,481645,[1146*5],,,
2190,1992522,[1146*5],,,
1910,1692183,[1146*5],,,
2070,1873950,[1146*5],,,
2050,1849063,[1146*5],,,
2220,2020305,[1146*5],,,
1550,804137,[1146*5],,,
2050,1839437,[1146*5],,,
2060,1864588,[1146*5],,,
1690,1320521,[1146*5],,,
1640,1125373,[1146*5],,,
2160,1961990,[1146*5],,,
1920,1719544,[1146*5],,,
1940,1751382,[1146*5],,,
1990,1798978,[1146*5],,,
2250,2032954,[1146*5],,,
2180,1992982,[1146*5],,,
1420,2296364,[1146*5],,,
2240,2047512,[1146*5],,,
1420,679023,[1146*5],,,
1510,1046276,[1146*5],,,
2060,1860202,[1146*5],,,
2200,2001094,[1146*5],,,
1910,1692220,[1146*5],,,
2080,1912209,[1146*5],,,
1690,1337263,[1146*5],,,
2090,1881157,[1146*5],,,
2160,1957866,[1146*5],,,
1950,1766376,[1146*5],,,
1910,1702558,[1146*5],,,
1920,1725933,[1146*5],,,
1730,1391689,[1146*5],,,
1350,477227,[1146*5],,,
1990,1793918,[1146*5],,,
1830,1551809,[1146*5],,,
1310,1533979,[1146*5],,,
1460,732114,[1146*5],,,
1640,1108781,[1146*5],,,
1590,942575,[1146*5],,,
1970,1774853,[1146*5],,,
1670,1240826,[1146*5],,,
1870,1609720,[1146*5],,,
2240,2064629,[1146*5],,,
2180,1989724,[1146*5],,,
1600,967114,[1146*5],,,
1620,1025383,[1146*5],,,
2230,2030797,[1146*5],,,
2220,2018588,[1146*5],,,
2070,1871673,[1146*5],,,
2200,2007933,[1146*5],,,
1680,1266800,[1146*5],,,
2180,1984821,[1146*5],,,
1510,738472,[1146*5],,,
1730,1385659,[1146*5],,,
1990,1799708,[1146*5],,,
1780,1465303,[1146*5],,,
2250,2039189,[1146*5],,,
2180,1989676,[1146*5],,,
1750,1542005,[1146*5],,,
1800,1498662,[1146*5],,,
2190,1991758,[1146*5],,,
2220,2026389,[1146*5],,,
1440,702137,[1146*5],,,
2090,1890371,[1146*5],,,
1760,1435684,[1146*5],,,
1800,1512066,[1146*5],,,
1650,1170011,[1146*5],,,
1270,341556,[1146*5],,,
2050,1854270,[1146*5],,,
2180,1987742,[1146*5],,,
1990,1800623,[1146*5],,,
2140,1949469,[1146*5],,,
1680,1301304,[1146*5],,,
2250,2038682,[1146*5],,,
1610,1016870,[1146*5],,,
1960,1766734,[1146*5],,,
1270,326409,[1146*5],,,
1660,1206917,[1146*5],,,
2180,1994541,[1146*5],,,
2050,1839650,[1146*5],,,
1640,1118952,[1146*5],,,
1610,1498065,[1146*5],,,
2150,1939892,[1146*5],,,
1650,1160014,[1146*5],,,
1510,758184,[1146*5],,,
2140,1952973,[1146*5],,,
2070,1877069,[1146*5],,,
1460,727817,[1146*5],,,
1930,1741330,[1146*5],,,
1930,1734372,[1146*5],,,
1910,1671123,[1146*5],,,
2140,1947803,[1146*5],,,
1950,1762065,[1146*5],,,
2240,2047114,[1146*5],,,
2240,2033900,[1146*5],,,
2240,2050389,[1146*5],,,
1910,1668389,[1146*5],,,
2020,1827776,[1146*5],,,
2200,1998880,[1146*5],,,
1390,655664,[1146*5],,,
1700,1351220,[1146*5],,,
2050,1844579,[1146*5],,,
1650,1182769,[1146*5],,,
1910,1684309,[1146*5],,,
2060,1861071,[1146*5],,,
1540,796825,[1146*5],,,
2140,1936819,[1146*5],,,
1390,632818,[1146*5],,,
2070,1876348,[1146*5],,,
2060,1870108,[1146*5],,,
2250,2041504,[1146*5],,,
2120,1919994,[1146*5],,,
2140,1952423,[1146*5],,,
2220,2027035,[1146*5],,,
1660,1208303,[1146*5],,,
1930,1734199,[1146*5],,,
1310,1454488,[1146*5],,,
2160,1968801,[1146*5],,,
2050,1846857,[1146*5],,,
1600,976987,[1146*5],,,
2050,1848388,[1146*5],,,
1910,1676896,[1146*5],,,
1610,983541,[1146*5],,,
1930,1741984,[1146*5],,,
2020,1822948,[1146*5],,,
1570,856134,[1146*5],,,
2040,1852667,[1146*5],,,
2020,1835030,[1146*5],,,
2170,1958612,[1146*5],,,
1870,1608953,[1146*5],,,
2140,1949834,[1146*5],,,
2050,1840975,[1146*5],,,
1850,1585299,[1146*5],,,
2220,2024878,[1146*5],,,
2220,2023985,[1146*5],,,
1550,808778,[1146*5],,,
1910,1703438,[1146*5],,,
2240,2033596,[1146*5],,,
2020,1833171,[1146*5],,,
1510,760556,[1146*5],,,
1990,1792380,[1146*5],,,
2240,2046172,[1146*5],,,
2240,2035125,[1146*5],,,
1810,1518451,[1146*5],,,
2110,1915938,[1146*5],,,
2060,1863260,[1146*5],,,
1570,836937,[1146*5],,,
1700,1341582,[1146*5],,,
2200,2007198,[1146*5],,,
2180,1980397,[1146*5],,,
1170,193736,[1146*5],,,
1910,1670149,[1146*5],,,
1990,1798377,[1146*5],,,
1310,404504,[1146*5],,,
2140,1947448,[1146*5],,,
2160,1956123,[1146*5],,,
2090,1881575,[1146*5],,,
2100,1911036,[1146*5],,,
1910,1688100,[1146*5],,,
2060,1859066,[1146*5],,,
1930,1742323,[1146*5],,,
2100,1909974,[1146*5],,,
2140,1950106,[1146*5],,,
1690,1330271,[1146*5],,,
1510,776280,[1146*5],,,
2180,1980183,[1146*5],,,
1970,1776031,[1146*5],,,
1910,1680403,[1146*5],,,
2080,1890933,[1146*5],,,
1620,1091677,[1146*5],,,
2190,1978896,[1146*5],,,
2030,1832668,[1146*5],,,
1390,649436,[1146*5],,,
2150,1950637,[1146*5],,,
2200,2010650,[1146*5],,,
2200,1999457,[1146*5],,,
2020,1836206,[1146*5],,,
1530,792735,[1146*5],,,
1400,662121,[1146*5],,,
2050,1844009,[1146*5],,,
1920,1711870,[1146*5],,,
1420,689440,[1146*5],,,
1950,1762526,[1146*5],,,
2220,2021345,[1146*5],,,
1910,1930686,[1146*5],,,
1730,1389583,[1146*5],,,
1390,583713,[1146*5],,,
1940,1749233,[1146*5],,,
1910,1701793,[1146*5],,,
2160,1966472,[1146*5],,,
1640,1128900,[1146*5],,,
2140,1940534,[1146*5],,,
1590,930888,[1146*5],,,
1350,528958,[1146*5],,,
2060,1874116,[1146*5],,,
1980,1789833,[1146*5],,,
2030,1831715,[1146*5],,,
1780,1467057,[1146*5],,,
1270,255480,[1146*5],,,
1690,1326460,[1146*5],,,
2120,1927115,[1146*5],,,
2040,1848268,[1146*5],,,
1660,1203849,[1146*5],,,
1420,684485,[1146*5],,,
1910,1679729,[1146*5],,,
1980,1785155,[1146*5],,,
2220,2026334,[1146*5],,,
2120,1918224,[1146*5],,,
1690,1338056,[1146*5],,,
2120,1919156,[1146*5],,,
1730,1389444,[1146*5],,,
2180,1981482,[1146*5],,,
2100,1915719,[1146*5],,,
1680,1275751,[1146*5],,,
2180,1989431,[1146*5],,,
1630,1098187,[1146*5],,,
1940,1753770,[1146*5],,,
2100,1899538,[1146*5],,,
1350,501472,[1146*5],,,
1800,1501869,[1146*5],,,
2050,1856858,[1146*5],,,
2210,1997440,[1146*5],,,
2090,1887183,[1146*5],,,
1670,1234179,[1146*5],,,
1850,1587714,[1146*5],,,
2200,2006367,[1146*5],,,
2140,1945199,[1146*5],,,
1910,1691499,[1146*5],,,
1970,1775917,[1146*5],,,
1600,1744438,[1146*5],,,
2190,1984741,[1146*5],,,
1310,447961,[1146*5],,,
2250,2042845,[1146*5],,,
2020,1837043,[1146*5],,,
2050,1851014,[1146*5],,,
1390,638175,[1146*5],,,
2250,2042537,[1146*5],,,
2160,1963913,[1146*5],,,
1610,1003865,[1146*5],,,
2020,1832767,[1146*5],,,
1920,1724328,[1146*5],,,
1440,700587,[1146*5],,,
1460,722115,[1146*5],,,
2220,2024642,[1146*5],,,
1910,1679064,[1146*5],,,
1600,963161,[1146*5],,,
2170,1965458,[1146*5],,,
2140,1949635,[1146*5],,,
1870,1612225,[1146*5],,,
1350,505529,[1146*5],,,
2020,1825309,[1146*5],,,
2070,1876565,[1146*5],,,
2080,1896707,[1146*5],,,
1310,420292,[1146*5],,,
2020,1817843,[1146*5],,,
1990,1796753,[1146*5],,,
1440,702288,[1146*5],,,
1310,404498,[1146*5],,,
2050,1838463,[1146*5],,,
1910,1682188,[1146*5],,,
1850,1580872,[1146*5],,,
2240,2038638,[1146*5],,,
2220,2019221,[1146*5],,,
2240,2048254,[1146*5],,,
1390,622227,[1146*5],,,
1400,664762,[1146*5],,,
1700,1349473,[1146*5],,,
2030,1822498,[1146*5],,,
2240,2043002,[1146*5],,,
1400,1975889,[1146*5],,,
2150,1944035,[1146*5],,,
1170,61822,[1146*5],,,
1950,1760527,[1146*5],,,
2040,1857936,[1146*5],,,
1870,1607189,[1146*5],,,
1660,1207640,[1146*5],,,
2160,1970681,[1146*5],,,
2200,2005221,[1146*5],,,
1460,733605,[1146*5],,,
1940,1754270,[1146*5],,,
2220,2022242,[1146*5],,,
2170,1958397,[1146*5],,,
2220,2019400,[1146*5],,,
2100,1911594,[1146*5],,,
2000,1801888,[1146*5],,,
2220,2019479,[1146*5],,,
1440,888326,[1146*5],,,
2210,2005622,[1146*5],,,
2150,1944869,[1146*5],,,
1170,156491,[1146*5],,,
1270,237300,[1146*5],,,
2180,1986830,[1146*5],,,
2100,1902025,[1146*5],,,
2240,2034486,[1146*5],,,
1910,1690025,[1146*5],,,
2130,1917783,[1146*5],,,
2120,1931241,[1146*5],,,
2170,1965996,[1146*5],,,
2220,2018574,[1146*5],,,
2110,1900096,[1146*5],,,
2030,1830412,[1146*5],,,
1870,1604737,[1146*5],,,
2060,1875911,[1146*5],,,
1580,897448,[1146*5],,,
2120,1926129,[1146*5],,,
1530,790359,[1146*5],,,
2230,2014275,[1146*5],,,
2090,1898807,[1146*5],,,
2020,1825752,[1146*5],,,
2020,1836380,[1146*5],,,
2040,1850746,[1146*5],,,
2140,1935081,[1146*5],,,
2120,1928083,[1146*5],,,
1940,1751138,[1146*5],,,
1680,1270750,[1146*5],,,
2060,1869389,[1146*5],,,
2100,1901032,[1146*5],,,
2240,2044000,[1146*5],,,
1270,230128,[1146*5],,,
2150,1953924,[1146*5],,,
2240,2043794,[1146*5],,,
2160,1966002,[1146*5],,,
2140,1952403,[1146*5],,,
2050,1849815,[1146*5],,,
1760,1437547,[1146*5],,,
2210,2009388,[1146*5],,,
1510,763812,[1146*5],,,
1510,756364,[1146*5],,,
2070,1869611,[1146*5],,,
2030,1819585,[1146*5],,,
2170,1955177,[1146*5],,,
1910,1685161,[1146*5],,,
2190,1983918,[1146*5],,,
2220,2016776,[1146*5],,,
2050,1840709,[1146*5],,,
1630,1086523,[1146*5],,,
2220,2015745,[1146*5],,,
1690,1311749,[1146*5],,,
1970,1780346,[1146*5],,,
1910,1688751,[1146*5],,,
2240,2049656,[1146*5],,,
2160,1958110,[1146*5],,,
1770,1443930,[1146*5],,,
2220,2022931,[1146*5],,,
1390,593518,[1146*5],,,
1310,611264,[1146*5],,,
1270,251786,[1146*5],,,
1570,845230,[1146*5],,,
2050,1838541,[1146*5],,,
2140,1938659,[1146*5],,,
2110,1911032,[1146*5],,,
1570,831696,[1146*5],,,
2220,2014085,[1146*5],,,
1930,1730283,[1146*5],,,
2080,1882606,[1146*5],,,
2060,1861446,[1146*5],,,
1910,1690458,[1146*5],,,
1550,807341,[1146*5],,,
1910,1676971,[1146*5],,,
2020,1824096,[1146*5],,,
2030,1836914,[1146*5],,,
2140,1942297,[1146*5],,,
2250,2033144,[1146*5],,,
2250,2031342,[1146*5],,,
1660,1223203,[1146*5],,,
1870,1604948,[1146*5],,,
2170,1969680,[1146*5],,,
1910,1691108,[1146*5],,,
1840,1565625,[1146*5],,,
2020,1833183,[1146*5],,,
1910,1699892,[1146*5],,,
2080,1893454,[1146*5],,,
1570,1429964,[1146*5],,,
1620,1475274,[1146*5],,,
1920,1718536,[1146*5],,,
1550,811005,[1146*5],,,
1580,860911,[1146*5],,,
2070,1868642,[1146*5],,,
2000,1819983,[1146*5],,,
1700,1345197,[1146*5],,,
2090,1882100,[1146*5],,,
2150,1949711,[1146*5],,,
1540,796382,[1146*5],,,
2240,2050219,[1146*5],,,
2060,1865429,[1146*5],,,
1350,498831,[1146*5],,,
2240,2043868,[1146*5],,,
2220,2025747,[1146*5],,,
2010,1805166,[1146*5],,,
2140,1936522,[1146*5],,,
1560,818233,[1146*5],,,
2130,1923399,[1146*5],,,
2140,1946519,[1146*5],,,
1400,670174,[1146*5],,,
1310,611117,[1146*5],,,
2170,1961395,[1146*5],,,
1920,1726803,[1146*5],,,
2240,2046580,[1146*5],,,
1350,478420,[1146*5],,,
1920,1714058,[1146*5],,,
1850,1573948,[1146*5],,,
1970,1777505,[1146*5],,,
1440,700400,[1146*5],,,
2110,1901588,[1146*5],,,
1910,1690464,[1146*5],,,
2050,1858177,[1146*5],,,
1730,1386912,[1146*5],,,
2080,1896213,[1146*5],,,
1690,1315886,[1146*5],,,
1880,1621402,[1146*5],,,
1930,1728701,[1146*5],,,
2110,1909132,[1146*5],,,
1910,1670383,[1146*5],,,
2060,1873240,[1146*5],,,
2080,1881428,[1146*5],,,
1920,1711899,[1146*5],,,
1680,1293387,[1146*5],,,
2070,1874859,[1146*5],,,
2120,1928996,[1146*5],,,
1460,729613,[1146*5],,,
2050,1858484,[1146*5],,,
2080,1890243,[1146*5],,,
2000,1816242,[1146*5],,,
1910,1700955,[1146*5],,,
2060,1870853,[1146*5],,,
